@relation first_attribute_v6-weka.filters.unsupervised.instance.Resample-S1-Z70.0

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
yelp,'I checked out this place a couple years ago and was not impressed.',1,0,0,1,0,1,0
imdb,'But this movie is not funny, considering the ridiculousness of it.',0,1,0,2,0,1,0
imdb,'I\"ll give this film 10 out of 10!',0,0,0,1,1,0,1
amazon,'It\"s very convenient and simple to use - gets job done & makes the car ride so much smoother.',2,0,0,1,0,0,1
amazon,'The real killer is the volume, and of course it breaking.',0,2,0,2,0,0,0
imdb,'I can think of no other film where something vitally important occurs every other minute.',1,0,0,1,0,1,1
imdb,'The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.',0,7,0,10,0,0,0
amazon,'Those phones are working just fine now.',1,0,0,1,0,0,1
imdb,'However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.',1,0,0,4,0,1,1
yelp,'Also, the fries are without a doubt the worst fries I\"ve ever had.',0,2,0,2,0,0,0
yelp,'I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.',2,0,1,1,0,0,1
imdb,'Kris Kristoffersen is good in this movie and really makes a difference.',1,0,0,1,0,0,1
yelp,'Don\"t do it!!!!',0,0,0,4,4,1,0
imdb,'But whatever it was that cost them so much, it didn\"t translate to quality, that\"s for sure.',0,0,0,3,0,1,0
amazon,'This is an excellent tool, especially when paired with your phone\"s auto-answer.',1,0,0,2,0,0,1
yelp,'Hard to judge whether these sides were good because we were grossed out by the melted styrofoam and didn\"t want to eat it for fear of getting sick.',1,3,0,1,0,1,0
yelp,'Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!',0,1,0,1,1,0,1
yelp,'Now I am getting angry and I want my damn pho.',0,2,0,1,0,0,0
yelp,'The fries were great too.',1,0,0,1,0,0,1
amazon,'WELL IM SATISFIED.',2,0,0,1,0,0,1
yelp,'Worst martini ever!',0,1,0,1,1,0,0
yelp,'By far the BEST cheesecurds we have ever had!',1,0,0,1,1,0,1
amazon,'New Battery works great in phone.',2,0,0,1,0,0,1
amazon,'My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!',1,2,0,9,3,0,0
yelp,'The roast beef sandwich tasted really good!',1,0,0,1,1,0,1
amazon,'Plan on ordering from them again and again.',0,0,0,1,0,0,1
imdb,'The directing is sloppy at best.',1,1,0,1,0,0,0
amazon,'They work about 2 weeks then break.',1,1,0,1,0,0,0
yelp,'Tried to go here for lunch and it was a madhouse.',0,0,0,1,0,0,0
amazon,'I wouldn\"t recommend buying this product.',1,0,0,1,0,0,0
amazon,'Cant get the software to work with my computer.',1,0,0,1,0,0,0
amazon,'It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.',1,0,0,1,0,0,1
imdb,'This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed.',0,1,0,3,0,1,0
yelp,'I swung in to give them a try but was deeply disappointed.',0,1,0,1,0,0,0
amazon,'Fantastic earphones.',1,0,0,1,0,0,1
yelp,'I know this is not like the other restaurants at all, something is very off here!',1,0,0,2,1,1,0
yelp,'From what my dinner companions told me...everything was very fresh with nice texture and taste.',2,0,0,4,0,0,1
amazon,'I love this cable - it allows me to connect any mini-USB device to my PC.',1,0,0,1,0,0,1
imdb,'The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.',1,0,0,1,0,0,0
amazon,'but it is great, i would really recommend it',2,0,0,1,0,0,1
imdb,'Lovely little thriller from Hitchcock, with lots of nice shenanigans surrounding a murdered spy, a kidnapped child, a nasty church, a foreign plot and some random taxidermists.',2,2,1,5,0,0,1
amazon,'bad fit, way too big.',0,1,0,2,0,0,0
amazon,'I\"m happy about this purchase- good quality and low price.',2,0,0,1,0,0,1
imdb,'The script is horrendously stupid.',0,2,0,1,0,0,0
yelp,'Good service, very clean, and inexpensive, to boot!',3,0,0,4,1,0,1
amazon,'I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!',2,0,0,1,1,0,1
imdb,'The aerial scenes were well-done.',0,0,0,1,0,0,1
yelp,'Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.',1,2,0,4,0,0,0
yelp,'The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he\"s ever eaten.',3,1,0,2,0,0,1
amazon,'The best electronics of the available FM Transmitters.',2,0,0,1,0,0,1
imdb,'VERY funny!',0,1,0,1,1,0,1
amazon,'It is a joy to use.',1,0,0,1,0,0,1
yelp,'very slow at seating even with reservation.',0,1,0,1,0,0,0
imdb,'The things that the four kids get themselves into is absolutely hilarious to watch.',1,0,0,1,0,0,1
imdb,'Just whatever you do, avoid \"Groove\" as its the antithesis of all that is good about Human Traffic.',1,1,0,2,0,0,0
imdb,'Overall I rate this movie a 10 out of a 1-10 scale.',0,0,0,1,0,0,1
yelp,'They have horrible attitudes towards customers, and talk down to each one when customers don\"t enjoy their food.',1,1,0,2,0,1,0
yelp,'I don\"t each much pasta, but I love the homemade /hand made pastas and thin pizzas here.',1,0,0,2,0,1,1
amazon,'Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended',2,0,0,1,0,1,1
yelp,'What I really like there is the crepe station.',1,0,0,1,0,0,1
imdb,'But it wasn\"t until I watched this film that I realised how great he actually was.',1,0,0,1,0,1,1
imdb,'The scripting of the subtle comedy is unmatched by any movie in recent years.',1,0,0,1,0,0,1
yelp,'It\"s close to my house, it\"s low-key, non-fancy, affordable prices, good food.',2,0,0,5,0,0,1
imdb,'End of Days is one of the worst big-budget action movies I\"ve ever seen.',0,1,0,1,0,0,0
amazon,'What a waste of money and time!.',0,1,0,2,1,0,0
yelp,'The goat taco didn\"t skimp on the meat and wow what FLAVOR!',1,0,0,1,1,1,1
yelp,'So don\"t go there if you are looking for good food...',1,0,0,3,0,1,0
yelp,'Fantastic food!',1,0,0,1,1,0,1
amazon,'Love This Phone.',1,0,0,1,0,0,1
amazon,'I\"ve dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).',1,0,0,3,1,0,1
imdb,'This is a stunning movie.',1,0,0,1,0,0,1
amazon,'I posted more detailed comments under the grey or black phone, but i have the Fire Red and it\"s a great color!',1,0,0,2,1,0,1
yelp,'Our server was fantastic and when he found out the wife loves roasted garlic and bone marrow, he added extra to our meal and another marrow to go!',2,0,0,2,1,0,1
imdb,'The writers were \"smack on\" and I think the best actors and actresses were a bonus to the show.These characters were so real.',2,0,0,2,0,0,1
amazon,'Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.',3,1,0,2,0,0,1
yelp,'The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.',0,1,0,2,0,0,0
yelp,'Very convenient, since we were staying at the MGM!',1,0,0,2,1,0,1
imdb,'The film succeeds despite, or perhaps because of, an obviously meagre budget.',1,0,0,3,0,0,1
yelp,'The decor is nice, and the piano music soundtrack is pleasant.',2,0,0,2,0,0,1
yelp,'We watched our waiter pay a lot more attention to other tables and ignore us.',0,1,0,1,0,0,0
amazon,'DO NOT PURCHASE THIS PHONE.',0,0,0,1,0,1,0
amazon,'Another note about this phone\"s appearance is that it really looks rather bland, especially in the all black model.',0,1,0,2,0,0,0
yelp,'They also have the best cheese crisp in town.',2,0,0,1,0,0,1
yelp,'The servers went back and forth several times, not even so much as an \"Are you being helped?\"',0,0,0,2,0,1,0
imdb,'What this film lacks is a convincing script.',1,1,0,1,0,0,0
yelp,'Both of them were truly unbelievably good, and I am so glad we went back.',2,1,0,2,0,0,1
yelp,'The WORST EXPERIENCE EVER.',0,1,0,1,0,0,0
yelp,'Terrible management.',0,1,0,1,0,0,0
imdb,'Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).',2,0,0,2,0,0,1
imdb,'It is an hour and half waste of time, following a bunch of very pretty high schoolers whine and cry about life.',1,3,0,2,0,0,0
amazon,'Doesn\"t Work.',1,0,0,1,0,1,0
amazon,'This is the first phone I\"ve had that has been so cheaply made.',0,1,0,1,0,0,0
yelp,'Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.',0,0,0,1,0,0,0
amazon,'Battery life still not long enough in Motorola Razor V3i.',1,0,0,1,0,1,0
amazon,'Do NOT buy if you want to use the holster.',0,0,0,1,0,1,0
yelp,'I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.',0,0,0,1,0,1,0
amazon,'Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.',3,1,0,2,0,0,1
imdb,'This movie is so mind-bendingly awful, it couldn\"t have even been created.',0,1,0,2,0,0,0
imdb,'I don\"t think I\"ve ever seen a movie half as boring as this self-indulgent piece of junk.',0,2,0,1,0,1,0
imdb,'I\"ll put this gem up against any movie in terms of screenplay, cinematography, acting, post-production, editing, directing, or any other aspect of film-making.',1,0,0,7,0,0,1
amazon,'O my gosh the best phone I have ever had.',1,0,0,1,0,0,1
amazon,'Does not work for listening to music with the cingular 8125.',1,0,0,1,0,1,0
yelp,'Disappointing experience.',0,1,0,1,0,0,0
amazon,'I\"m happy about this purchase- good quality and low price.',2,0,0,1,0,0,1
amazon,'Comfortable, Nice Range, Good Battery Life.',3,0,0,3,0,0,1
yelp,'Based on the sub-par service I received and no effort to show their gratitude for my business I won\"t be going back.',1,1,0,1,0,2,0
amazon,'Not enough volume.',1,0,0,1,0,1,0
yelp,'I got to enjoy the seafood salad, with a fabulous vinegrette.',2,0,0,2,0,0,1
yelp,'It was extremely \"crumby\" and pretty tasteless.',1,1,0,1,0,0,0
amazon,'It\"s very convenient and simple to use - gets job done & makes the car ride so much smoother.',2,0,0,1,0,0,1
imdb,'You can\"t even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.',1,1,0,1,0,3,0
amazon,'Great product, fast shipping!.',2,0,0,3,1,0,1
yelp,'!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!',0,2,0,6,2,1,0
yelp,'Try them in the airport to experience some tasty food and speedy, friendly service.',3,0,0,2,0,0,1
yelp,'I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.',2,0,0,1,0,0,1
imdb,'There\"s also enough hypocrisy in this film to make me vomit.',1,2,0,1,0,0,0
yelp,'I will not return.',0,0,0,1,0,1,0
amazon,'Plus, I seriously do not believe it is worth its steep price point.',1,1,0,2,0,1,0
amazon,'Superb Phone on a Great Network.',2,0,0,1,0,0,1
yelp,'My husband said she was very rude... did not even apologize for the bad food or anything.',0,2,0,4,0,1,0
yelp,'I\"d rather eat airline food, seriously.',0,0,0,2,0,0,0
imdb,'Gotta love those close-ups of slimy, drooling teeth!',1,0,0,2,1,0,1
amazon,'doesn\"t last long.',0,0,0,1,0,1,0
imdb,'It is a really good show to watch.',1,0,0,1,0,0,1
amazon,'That company is a joke.',0,1,0,1,0,0,0
imdb,'i wouldnt see this movie again for free.',1,0,0,1,0,0,0
amazon,'Crisp and Clear.',2,0,0,1,0,0,1
yelp,'For service, I give them no stars.',0,0,0,2,0,1,0
imdb,'I came out of it feeling angry.',0,1,0,1,0,0,0
amazon,'Love it.. Great armband.',2,0,0,3,0,0,1
yelp,'No, I\"m going to eat the potato that I found some strangers hair in it.',0,0,0,2,0,1,0
yelp,'The cashier was friendly and even brought the food out to me.',1,0,0,1,0,0,1
yelp,'Would come back again if I had a sushi craving while in Vegas.',0,0,0,1,0,0,1
amazon,'The sound quality is good and functionality is awesome.',2,0,0,1,0,0,1
amazon,'I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.',2,0,0,2,0,0,1
imdb,'In conclusion, I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense.',0,2,0,2,0,2,0
amazon,'Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended',2,0,0,1,0,1,1
amazon,'Comfortable in my hand.',1,0,0,1,0,0,1
amazon,'It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.',1,1,0,2,0,1,1
imdb,'(very serious spoilers) this movie was a huge disappointment.',0,1,0,1,0,0,0
yelp,'Good Service-check!',1,0,0,1,1,0,1
amazon,'Worked perfectly!',2,0,0,1,1,0,1
amazon,'This is an excellent tool, especially when paired with your phone\"s auto-answer.',1,0,0,2,0,0,1
amazon,'Great phone!.',1,0,0,2,1,0,1
imdb,'If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.',2,1,0,1,0,0,0
yelp,'Hands down my favorite Italian restaurant!',1,0,0,1,1,0,1
amazon,'but it is great, i would really recommend it',2,0,0,1,0,0,1
yelp,'Food arrived quickly!',0,0,0,1,1,0,1
imdb,'I don\"t think there are any redeeming qualities in this remake.',1,0,0,1,0,1,0
imdb,'Everything about this film is simply incredible.',1,0,0,1,0,0,1
imdb,'All in all a beautiful directed film from Nicola\"s roeg wih a sublime cast.',2,0,0,1,0,0,1
imdb,'The budget was evidently very limited.',0,1,0,1,0,0,0
yelp,'I found a six inch long piece of wire in my salsa.',0,0,0,1,0,0,0
amazon,'A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.',3,0,0,1,0,0,1
amazon,'Nice docking station for home or work.',2,0,0,1,0,0,1
amazon,'It defeats the purpose of a bluetooth headset.',1,0,0,1,0,0,0
imdb,'It was a long time that i didn\"t see a so charismatic actor on screen.',1,0,0,1,0,1,1
imdb,'There are the usual Hitchcock logic flaws.',0,1,0,1,0,0,0
amazon,'The color is even prettier than I thought it would be, and the graphics are incredibly sharp.',2,0,0,2,0,0,1
amazon,'All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I am not laughing.',1,0,0,2,0,2,0
imdb,'I don\"t know what happened in Season Five, what a mess.',0,1,0,2,0,1,0
amazon,'Phone now holds charge like it did when it was new.',1,0,0,1,0,0,1
imdb,'I was very disappointed in the movie.',0,1,0,1,0,0,0
imdb,'But it wasn\"t until I watched this film that I realised how great he actually was.',1,0,0,1,0,1,1
amazon,'The first thing that happened was that the tracking was off.',0,0,0,1,0,0,0
yelp,'However, there was so much garlic in the fondue, it was barely edible.',0,0,0,3,0,0,0
amazon,'Trying to make a call on these is an exercise in frustration.',0,1,0,1,0,0,0
amazon,'Battery lasts only a few hours.',0,0,0,1,0,0,0
imdb,'Of course, the acting is blah.',0,1,0,2,0,0,0
yelp,'My boyfriend tried the Mediterranean Chicken Salad and fell in love.',1,1,0,1,0,0,1
amazon,'I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.',2,0,0,1,0,0,1
amazon,'It\"s A PIECE OF CRAP!',0,1,0,1,1,0,0
yelp,'This place is hands-down one of the best places to eat in the Phoenix metro area.',2,0,0,1,0,0,1
amazon,'Does not fit.',0,0,0,1,0,1,0
imdb,'There aren\"t death scenes like in previous movies and the f/x are terrible.',1,2,0,1,0,1,0
amazon,'So I basically threw my money out the window for nothing.',0,0,0,1,0,1,0
imdb,'Non-linear narration thus many flashbacks and every part are articulated quite well.',1,0,0,1,0,0,1
imdb,'This second appearance of Mickey Mouse (following the silent PLANE CRAZY earlier that year) is probably his most famous film--mostly because it was so ground-breaking.',2,1,0,1,0,0,1
amazon,'Lately they have been extremely nice and helpful on the phone.',2,0,0,1,0,0,1
amazon,'I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.',0,2,0,2,0,1,0
yelp,'i felt insulted and disrespected, how could you talk and judge another human being like that?',1,1,0,2,0,0,0
imdb,'When a song could explain the emotions of the subjects better, such as when Jay Adams\" unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.',1,1,0,4,0,0,1
imdb,'Clever and a real crowd-pleaser--this film still ranks among Mickey\"s best films even after 80 wonderful years.',3,0,0,1,0,0,1
yelp,'The place was not clean and the food oh so stale!',1,1,0,1,1,1,0
amazon,'It was horrible!.',0,1,0,2,1,0,0
imdb,'THERE IS NO PLOT OR STORYLINE!!',0,1,0,2,2,1,0
amazon,'Works good.',2,0,0,1,0,0,1
amazon,'Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended',2,0,0,1,0,1,1
yelp,'I would not recommend this place.',1,0,0,1,0,1,0
amazon,'I only hear garbage for audio.',0,1,0,1,0,0,0
amazon,'It does everything the description said it would.',0,0,0,1,0,0,1
yelp,'Hands down my favorite Italian restaurant!',1,0,0,1,1,0,1
yelp,'The service was great, even the manager came and helped with our table.',2,0,0,2,0,0,1
yelp,'Love the margaritas, too!',1,0,0,2,1,0,1
imdb,'I believe that Pitch Black was done well.',1,0,0,1,0,0,1
yelp,'I can\"t tell you how disappointed I was.',0,1,0,1,0,1,0
amazon,'Great for iPODs too.',1,0,0,1,0,0,1
yelp,'Pricing is a bit of a concern at Mellow Mushroom.',0,1,0,1,0,0,0
amazon,'What possesed me to get this junk, I have no idea...',0,1,0,4,0,1,0
amazon,'This device is great in several situations:1.)',1,0,0,1,0,0,1
amazon,'Good case, Excellent value.',2,0,0,2,0,0,1
imdb,'Don\"t be afraid of subtitles........ its worth a little aversion therapy 10/10',2,2,1,8,0,1,1
imdb,'This is not movie-making.',0,0,0,1,0,1,0
amazon,'Excellent product for the price.',1,0,0,1,0,0,1
amazon,'I have yet to run this new battery below two bars and that\"s three days without charging.',0,0,0,1,0,0,1
imdb,'It actually turned out to be pretty decent as far as B-list horror/suspense films go.',2,0,0,1,0,0,1
amazon,'It was quite comfortable in the ear.',1,0,0,1,0,0,1
amazon,'I am pairing this with my iphone, and I could not be happier with it so far.',1,0,0,2,0,1,1
imdb,'Seriously, it\"s not worth wasting your, or your kid\"s time on.',1,1,0,3,0,1,0
yelp,'They were golden-crispy and delicious.',1,0,0,1,0,0,1
yelp,'I dressed up to be treated so rudely!',0,0,0,1,1,0,0
amazon,'Excellent product for the price.',1,0,0,1,0,0,1
yelp,'The place was fairly clean but the food simply wasn\"t worth it.',3,0,0,1,0,1,0
imdb,'Then scene where they debated whether or not to sack the trumpeter (who falsely was accused for the murder) is pure horror, really stupid.',1,3,0,2,0,1,0
amazon,'I have to use the smallest earpieces provided, but it stays on pretty well.',2,0,0,2,0,0,1
yelp,'The service was terrible though.',0,1,0,1,0,0,0
amazon,'The file browser offers all the options that one needs.Handsfree is great.',1,0,0,2,0,0,1
imdb,Horrible!,0,1,0,1,1,0,0
amazon,'Excellent Phone.',1,0,0,1,0,0,1
amazon,'Perfect for the PS3.',1,0,0,1,0,0,1
yelp,'Great food for the price, which is very high quality and house made.',1,0,0,2,0,0,1
amazon,'You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.',0,0,0,2,0,0,0
yelp,'My boyfriend and i sat at the bar and had a completely delightful experience.',1,0,0,1,0,0,1
amazon,'It only recognizes the Phone as its storage device.',0,0,0,1,0,0,0
yelp,'The pancake was also really good and pretty large at that.',2,0,0,1,0,0,1
amazon,'None of the three sizes they sent with the headset would stay in my ears.',0,0,0,1,0,0,0
yelp,'It was equally awful.',0,1,0,1,0,0,0
imdb,'This is a masterful piece of film-making, with many themes simmering and occasionally boiling over in this warts and all study of the poet\"s bohemian, self-indulgent wartime years that span the aerial bombardments of London and the outward tranquillity of a Welsh coastal retreat - the borderlines between friendship, lust and love, dedication to art and experience versus practical concerns, jealousy, rivalry, cowardice and egotism versus heroism and self-sacrifice and more.',2,6,0,8,0,0,1
imdb,'But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as \"pretentious crap\".',2,2,0,7,0,0,0
yelp,'I loved the grilled pizza, reminded me of legit Italian pizza.',1,0,0,2,0,0,1
imdb,'Highly unrecommended.',0,0,0,1,0,0,0
amazon,'Lousy product.',0,1,0,1,0,0,0
yelp,'Anyway, I do not think i will go back there.',0,0,0,2,0,1,0
yelp,'Service is perfect and the family atmosphere is nice to see.',2,0,0,1,0,0,1
yelp,'This place is amazing!',1,0,0,1,1,0,1
yelp,'The waitress and manager are so friendly.',1,0,0,1,0,0,1
yelp,'Im in AZ all the time and now have my new spot.',0,0,0,1,0,0,1
amazon,'Great product.',1,0,0,1,0,0,1
yelp,'Food was average at best.',1,0,0,1,0,0,0
yelp,'It\"s a great place and I highly recommend it.',2,0,0,1,0,0,1
amazon,'Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.',2,2,0,1,0,0,0
amazon,'I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.',2,0,0,1,0,0,1
amazon,'Great price also!',1,0,0,1,1,0,1
amazon,'The phone is sturdy and waterproof.',1,0,0,1,0,0,1
amazon,'I am pairing this with my iphone, and I could not be happier with it so far.',1,0,0,2,0,1,1
amazon,'It fits my ear well and is comfortable on.',2,0,0,1,0,0,1
amazon,'I own 2 of these cases and would order another.',0,0,0,1,0,0,1
imdb,'This is an extraordinary film.',1,0,0,1,0,0,1
imdb,'Wow, what a bad film.',1,1,0,2,0,0,0
amazon,'Very disappointing.',0,1,0,1,0,0,0
amazon,'the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.',0,3,0,11,0,0,0
yelp,'There was hardly any meat.',0,0,0,1,0,0,0
amazon,'These headphones were a great find - and I think they are perhaps the best purchase I\"ve made in the last several years - seriously.',2,0,0,1,0,0,1
imdb,'A great film by a great director.',2,0,0,1,0,0,1
imdb,'The sets are so bad, they wouldn\"t look out of place on a Thunderbirds episode.',0,1,0,2,0,0,0
amazon,'VERY comfortable.',1,0,0,1,0,0,1
yelp,'There is not a deal good enough that would drag me into that establishment again.',2,1,0,1,0,1,0
imdb,'About half way through this film I started to dislike it.',0,1,0,1,0,0,0
imdb,'This is actually a very smart movie.',1,0,0,1,0,0,1
amazon,'This is cool because most cases are just open there allowing the screen to get all scratched up.',1,1,0,1,0,0,1
amazon,'Would recommend this item.',1,0,0,1,0,0,1
imdb,'The music in the film is really nice too.',1,0,0,1,0,0,1
amazon,'Better than you\"d expect.',1,0,0,1,0,0,1
imdb,'The plot - well, I said I\"d let that one go.',1,1,0,2,0,0,0
yelp,'I\"m not eating here!',0,0,0,1,1,1,0
yelp,'Waited and waited and waited.',0,0,0,1,0,0,0
imdb,'Also the story and acting were weak.',0,1,0,1,0,0,0
yelp,'I dressed up to be treated so rudely!',0,0,0,1,1,0,0
imdb,'The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.',0,1,0,1,0,0,1
amazon,'Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.',2,1,0,2,0,0,0
amazon,'Thank you for wasting my money.',1,1,0,1,0,0,0
amazon,'I did not have any problem with this item and would order it again if needed.',0,1,0,1,0,1,1
amazon,'I wear glasses and it fits fine with them.',1,0,0,1,0,0,1
amazon,'Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.',0,1,0,3,0,1,0
imdb,'I enjoyed it.',1,0,0,1,0,0,1
imdb,'In particular the relationship between the bakery assistant and the waitress just didn\"t work for me at all.',1,0,0,1,0,1,0
imdb,'At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn\"t.',1,0,0,7,0,1,0
amazon,'Everything about this product is wrong.First',0,0,0,1,0,0,0
amazon,'I exchanged the sony ericson z500a for this and I\"m pretty happy with that decision.',2,0,0,1,0,0,1
imdb,'\" In fact, it\"s hard to remember that the part of Ray Charles is being acted, and not played by the man himself.',0,1,0,3,0,1,1
amazon,'They do not care about the consumer one bit.',0,0,0,1,0,1,0
imdb,'Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them.',0,0,1,2,0,0,0
amazon,'I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.',2,0,0,2,0,0,1
imdb,'***SPOILERS*** Whatever else can (or can\"t) be said about it, SURFACE is superbly crafted.',1,0,0,2,0,0,1
imdb,'It\"s just painful!',0,1,0,1,1,0,0
amazon,'The only thing that disappoint me is the infra red port (irda).',0,1,0,1,0,0,0
yelp,'A couple of months later, I returned and had an amazing meal.',1,0,0,2,0,0,1
amazon,'Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!',0,1,0,3,2,0,0
yelp,'They have a really nice atmosphere.',1,0,0,1,0,0,1
imdb,'The original Body and Soul (1947) is a masterpiece.',1,0,0,1,0,0,1
yelp,'The atmosphere was great with a lovely duo of violinists playing songs we requested.',2,0,0,1,0,0,1
imdb,'There is simply no excuse for something this poorly done.',0,2,0,1,0,1,0
amazon,'I have had mine for about a year and this Christmas I bought some for the rest of the family.',0,0,0,1,0,0,1
yelp,'We made the drive all the way from North Scottsdale... and I was not one bit disappointed!',0,1,0,4,1,1,1
amazon,'I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.',2,1,0,1,0,0,1
amazon,'New Battery works great in phone.',2,0,0,1,0,0,1
amazon,'So I bought about 10 of these and saved alot of money.',0,0,0,1,0,0,1
amazon,'Don\"t buy this product.',0,0,0,1,0,1,0
amazon,'Very satisifed with that.',0,0,0,1,0,0,1
yelp,'The staff was very attentive.',1,0,0,1,0,0,1
yelp,'The service was not up to par, either.',0,0,0,2,0,1,0
amazon,'What a waste of money and time!.',0,1,0,2,1,0,0
imdb,'Elias Koteas,Jack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.',6,0,0,3,0,0,1
imdb,'GO AND SEE IT!',0,0,0,1,1,0,1
imdb,'The movie in movie situations in the beginning and through the game that is played with her by the \"acting coach\" are fascinating.',1,0,0,1,0,0,1
imdb,'Everything from acting to cinematography was solid.',1,0,0,1,0,0,1
amazon,'Nice headset priced right.',2,0,0,1,0,0,1
amazon,'Low Quality.',0,0,0,1,0,0,0
amazon,'I purchased this and within 2 days it was no longer working!!!!!!!!!',0,0,0,9,9,1,0
amazon,'It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.',2,0,0,2,0,0,1
imdb,'Today the graphics are crap.',0,1,0,1,0,0,0
yelp,'I think food should have flavor and texture and both were lacking.',0,1,0,1,0,0,0
imdb,'Things happen, characters personalities change, plot twists occur for no real reason other than that script calls for it.',0,2,0,3,0,1,0
imdb,'Excellent performance.',1,0,0,1,0,0,1
amazon,'The update procedure is difficult and cumbersome.',0,2,0,1,0,0,0
amazon,'useless phone, simply deaf.',0,2,0,2,0,0,0
imdb,'the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.',1,0,0,2,0,0,1
yelp,'Food was great and so was the serivce!',1,0,0,1,1,0,1
yelp,'Each day of the week they have a different deal and it\"s all so delicious!',1,0,0,1,1,0,1
amazon,'I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!',2,0,0,1,1,0,1
amazon,'If there is a wind, it is completely useless.',0,1,0,2,0,0,0
amazon,'It looses connection to the phone even when it is within a couple feet between the two.',0,0,0,1,0,0,0
imdb,'It was so BORING!',0,1,0,1,1,0,0
yelp,'Ample portions and good prices.',2,0,0,1,0,0,1
imdb,'Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock\"s black and white, low-budget original.',3,2,0,4,0,0,1
imdb,'I found this move beautiful, enjoyable, and uplifting.',3,0,0,3,0,0,1
amazon,'Great choice!',1,0,0,1,1,0,1
imdb,'Brilliance indeed.',1,0,0,1,0,0,1
imdb,'Punishment Park is a brilliant piece of cinema.',1,0,0,1,0,0,1
imdb,'This is the kind of money that is wasted properly.',1,1,0,1,0,0,1
