@relation first_attribute_v4-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
imdb,'Highly recommended A+',2,0,0,0,0,0,1
amazon,'Will order from them again!',0,0,0,1,1,0,1
amazon,'Best I\"ve found so far .... I\"ve tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.',4,0,0,5,0,0,1
imdb,'But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut\"s biggest fear is that he has crashed in the USSR.',2,3,0,1,0,0,1
imdb,'I do not know if this was Emilio Estevez\"s directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.',3,0,0,3,0,1,1
amazon,'The price was very good and with the free shipping and all it was a good purchase.',3,0,0,1,0,0,1
amazon,'Pros:-Good camera - very nice pictures , also has cool styles like black and white, and more.',3,0,0,3,0,0,1
amazon,'I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.',3,0,0,4,0,0,1
amazon,'Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.',0,0,0,3,1,0,1
amazon,'This phone is slim and light and the display is beautiful.',0,0,0,1,0,0,1
imdb,'The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.',2,0,0,1,0,0,1
amazon,'Great product, fast shipping!.',2,0,0,3,1,0,1
imdb,'One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.',1,0,0,5,1,1,1
amazon,'The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.',1,0,0,1,0,0,1
amazon,'It is very comfortable on the ear.',1,0,0,1,0,0,1
imdb,'His performance is simply genius.',0,0,0,1,0,0,1
imdb,'Fans of the genre will be in heaven.',1,0,0,1,0,0,1
imdb,'Also notable is John Bailey\"s fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola\"s Dracula for which she received a well deserved Oscar.',6,0,0,1,0,0,1
imdb,'The writers were \"smack on\" and I think the best actors and actresses were a bonus to the show.These characters were so real.',2,0,0,2,0,0,1
amazon,'Gets the job done.',0,0,0,1,0,0,1
amazon,'Great audio!.',1,0,0,2,1,0,1
imdb,'The kids are very cool too.',1,0,0,1,0,0,1
amazon,'It is so small and you don\"t even realize that it is there after a while of getting used to it.',0,0,0,1,0,1,1
imdb,'the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.',1,0,0,2,0,0,1
amazon,'Headset works great & was packaged nicely to avoid any damage.',3,0,0,1,0,0,1
amazon,'!I definitly recommend!!',0,0,0,3,3,0,1
amazon,'Very good stuff for the price.',1,0,0,1,0,0,1
amazon,'My headset works just peachy-keen.',1,0,0,1,0,0,1
imdb,'This is a witty and delightful adaptation of the Dr Seuss book, brilliantly animated by UPA\"s finest and thoroughly deserving of its Academy Award.',5,0,0,2,0,0,1
amazon,'I got this phone on reccomendation from a relative and I\"m glad I did.',1,0,0,1,0,0,1
amazon,'I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!',0,1,0,1,1,1,1
imdb,'Vivian Schilling did an excellent job with the script.',1,0,0,1,0,0,1
amazon,'This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.',2,0,0,1,0,0,1
imdb,'Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).',2,0,0,2,0,0,1
imdb,'He is one of my favourite directors, and one of the most talented directors in the history of cinema.',1,0,0,2,0,0,1
amazon,'And I just love the colors!',1,0,0,1,1,0,1
imdb,'The entire audience applauded at the conclusion of the film.',0,0,0,1,0,0,1
amazon,'Great charger.',1,0,0,1,0,0,1
amazon,'Works like a charm; it work the same as the one I got with the phone.',3,0,0,1,0,0,1
amazon,'Great Value.',1,0,0,1,0,0,1
amazon,'The look of it is very sharp and the screen is nice and clear, with great graphics.',3,0,0,2,0,0,1
amazon,'EXCELLENT SERVICE!!!!!!!!.',1,0,0,9,8,0,1
amazon,'The iGo chargers and tips are really great.',0,0,0,1,0,0,1
imdb,'It showed exactly how the government and the scientist argued for humanity and the reasons of the \"gadget\".',0,0,0,1,0,0,1
amazon,'Superb Phone on a Great Network.',2,0,0,1,0,0,1
amazon,'I connected my wife\"s bluetooth,(Motorola HS850) to my phone and it worked like a charm whether the phone was in my pocket or the case.',3,0,0,2,0,0,1
amazon,'The sound quality is good and functionality is awesome.',1,0,0,1,0,0,1
imdb,';) Recommend with confidence!',1,0,0,1,1,0,1
amazon,'Great phone!.',1,0,0,2,1,0,1
amazon,'Any ring tone..Overall good phone to buy..',1,0,0,4,0,0,1
amazon,'Lately they have been extremely nice and helpful on the phone.',2,0,0,1,0,0,1
amazon,'Light weight, I hardly notice it is there.',0,0,0,2,0,0,1
amazon,'You\"ll love how thin it is.',1,0,0,1,0,0,1
amazon,'The color is even prettier than I thought it would be, and the graphics are incredibly sharp.',1,0,0,2,0,0,1
amazon,'All in all I think it was a good investment.',1,0,0,1,0,0,1
imdb,'Nine out of ten for a truly lovely film.',1,0,0,1,0,0,1
amazon,'great headset, very impressed - H500.',2,0,0,2,0,0,1
amazon,'The \"1.2\" mega pixel camera, being a part of a phone, is reasonably good7.',1,0,0,4,0,0,1
imdb,'I highly recommend this movie for anyone interested in art, poetry, theater, politics, or Japanese history.',1,0,0,5,0,0,1
amazon,'Good transmit audio.',1,0,0,1,0,0,1
imdb,'It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.',2,0,0,2,0,0,1
amazon,'The range is very decent, I\"ve been able to roam around my house with the phone in the living room with no reception/sound quality issues.',0,0,0,2,0,1,1
imdb,'Emily Watson\"s character is very strong, and she has only to give a quick glance and you understand everything.',0,0,0,2,0,0,1
imdb,'He owns the film, just as Spacek owned \"Coal Miner\"s Daughter\" and Quaid owned \"Great Balls of Fire.',0,0,0,2,0,0,1
amazon,'I would recommend this.',1,0,0,1,0,0,1
amazon,'I\"m still infatuated with this phone.',0,0,0,1,0,0,1
amazon,'Simple, lightweight and great fit.',1,0,0,2,0,0,1
amazon,'These are certainly very comfortable and functionality is decent.',1,0,0,1,0,0,1
amazon,'I usually don\"t like headbands but this one is very lightweight & doesn\"t mess up my hair.',1,1,0,1,0,2,1
amazon,'Great sound and service.',1,0,0,1,0,0,1
amazon,'Really pleased with this product so far.',1,0,0,1,0,0,1
amazon,'One of my favorite purchases ever.',1,0,0,1,0,0,1
imdb,'This is a masterful piece of film-making, with many themes simmering and occasionally boiling over in this warts and all study of the poet\"s bohemian, self-indulgent wartime years that span the aerial bombardments of London and the outward tranquillity of a Welsh coastal retreat - the borderlines between friendship, lust and love, dedication to art and experience versus practical concerns, jealousy, rivalry, cowardice and egotism versus heroism and self-sacrifice and more.',1,3,0,8,0,0,1
amazon,'Authentic leather with nice shine and comfort .I recommend you this case !!',5,0,0,3,2,0,1
imdb,'But above all the exquisite visual composition of each moment, with inventive and elegant use of close-up, camera angle and lighting, including pointillistic faux home movie footage, is a wonder and joy to behold.',5,0,0,5,0,0,1
amazon,'Worth every penny.',1,0,0,1,0,0,1
amazon,'Excellent wallet type phone case.',1,0,0,1,0,0,1
amazon,'Nice headphones for the price and they work great!',2,0,0,1,1,0,1
amazon,'It is very comfortable to wear as well, which is probably the most important aspect about using a case.',2,0,0,2,0,0,1
amazon,'It\"s fits like a glove and is strong, secure, and durable.',1,0,0,3,0,0,1
amazon,'O my gosh the best phone I have ever had.',1,0,0,1,0,0,1
amazon,'It\"s very attractive and appears to be of good quality.',2,0,0,1,0,0,1
amazon,'I love all the features and form factor.',1,0,0,1,0,0,1
amazon,'Great Earpiece.',1,0,0,1,0,0,1
imdb,'This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.',2,0,0,1,0,0,1
amazon,'Great for using with your home stereo.',1,0,0,1,0,0,1
amazon,'Good product - incredible value.',2,0,0,1,0,0,1
imdb,'Editing: The editing of this film was phenomenal in my opinion.',1,0,0,1,0,0,1
amazon,'Works great.',1,0,0,1,0,0,1
amazon,'Battery life is real good.',0,0,0,1,0,0,1
amazon,'It\"s a great item.',1,0,0,1,0,0,1
amazon,'Love this headset!',1,0,0,1,1,0,1
amazon,'Worked perfectly!',1,0,0,1,1,0,1
imdb,10/10,0,0,0,0,0,0,1
amazon,'Reversible plug works great.',1,0,0,1,0,0,1
amazon,'Very good phone.',1,0,0,1,0,0,1
imdb,'Raw and sublimely moving.',0,0,0,1,0,0,1
amazon,'Comfort for our whole family.',1,0,0,1,0,0,1
amazon,'Good product, good seller.',2,0,0,2,0,0,1
amazon,'I love this bluetooth!',1,0,0,1,1,0,1
amazon,'I am very impressed with this headset from Plantronics.',1,0,0,1,0,0,1
imdb,'I would give this television series a 10 plus if i could.',0,0,0,1,0,0,1
amazon,'Great phone!.',1,0,0,2,1,0,1
amazon,'This item is great, installed it, let it charged up overnite and it has been working good every since with no problems',1,1,0,2,0,1,1
imdb,'It is not just a cult... it is a cult CLASSIC.',0,0,0,4,0,1,1
amazon,'Excellent Phone.',1,0,0,1,0,0,1
amazon,'The voice recognition thru the handset is excellent.',0,0,0,1,0,0,1
amazon,'This is hands down the best phone I\"ve ever had.',1,0,0,1,0,0,1
amazon,'Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.',2,1,0,2,0,0,1
amazon,'This one works and was priced right.',1,0,0,1,0,0,1
amazon,'Now I know that I made a wise decision.',1,0,0,1,0,0,1
amazon,'Someone shouldve invented this sooner.',0,0,0,1,0,0,1
amazon,'Good price.',1,0,0,1,0,0,1
amazon,'Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.',2,0,0,2,0,0,1
imdb,'Give this one a look.',0,0,0,1,0,0,1
amazon,'Has been working great.',0,0,0,1,0,0,1
amazon,'This is a good battery, and it got here really fast.',1,0,0,2,0,0,1
imdb,'I don\"t think you will be disappointed.',0,0,0,1,0,1,1
imdb,'The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.',1,0,0,1,0,0,1
amazon,'We have gotten a lot of compliments on it.',0,0,0,1,0,0,1
amazon,'This is definitely a must have if your state does not allow cell phone usage while driving.',0,0,0,1,0,1,1
imdb,'Ray Charles is legendary.',0,0,0,1,0,0,1
imdb,'Also great directing and photography.',1,0,0,1,0,0,1
imdb,'If you have not seen this movie, I definitely recommend it!',1,0,0,2,1,1,1
imdb,'A good film by a great director!',2,0,0,1,1,0,1
amazon,'VERY comfortable.',0,0,0,1,0,0,1
imdb,'I liked it.',1,0,0,1,0,0,1
amazon,'The reception is excellent!',0,0,0,1,1,0,1
imdb,'This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven\"t seen before.',1,0,0,2,0,1,1
amazon,'very clear, quality sound and you don\"t have to mess with the sound on your iPod since you have the sound buttons on the headset.',0,1,0,2,0,1,1
amazon,'Excellent sound quality.',1,0,0,1,0,0,1
imdb,'I knew when I saw the film that more great things were to come from this gifted actor.',2,0,0,1,0,0,1
imdb,'The movie is full of wonderful dancing (hence the title!',1,0,0,1,1,0,1
amazon,'Good audio quality.',1,0,0,1,0,0,1
imdb,'Nevertheless yet another wonderful film from the great master\"s stable.',2,0,0,1,0,0,1
amazon,'Works like a charm.. Works as advertised.',3,0,0,3,0,0,1
amazon,'Comfortable, Nice Range, Good Battery Life.',2,0,0,3,0,0,1
amazon,'The microphone also works well, but (according to people I have called) it applifies everything.',1,0,0,2,0,0,1
amazon,'Nice design and quality.',1,0,0,1,0,0,1
amazon,'It is light, easy to use, and has very clear reception and transmission.',2,0,0,3,0,0,1
amazon,'It definitely was not as good as my S11.',1,0,0,1,0,1,1
imdb,'It\"s the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it\"s meanings.',0,0,0,3,0,1,1
amazon,'I had ordered a motorola data cable, got a very well finished and working product.',1,0,0,2,0,0,1
imdb,'I won\"t say any more - I don\"t like spoilers, so I don\"t want to be one, but I believe this film is worth your time.',2,0,0,3,0,3,1
amazon,'I was looking for this headset for a long time and now that I\"ve got it I couldn\"t be happier.',0,0,0,1,0,0,1
imdb,'I rate this movie 9/10.',0,0,0,1,0,0,1
amazon,'Battery life is also great!',0,0,0,1,1,0,1
amazon,'Protects the phone on all sides.',0,0,0,1,0,0,1
amazon,'Clear Skype Calls, Long Battery Life, Long Range.',1,0,0,3,0,0,1
amazon,'Great Hands Free Device.',2,0,0,1,0,0,1
amazon,'you can even take self portraits with the outside (exterior) display, very cool.',0,0,0,2,0,0,1
imdb,'(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.',1,0,0,3,0,0,1
amazon,'Magical Help.',1,0,0,1,0,0,1
imdb,'Funny, clever, hip - just like Pray\"s previous film, Hype!',1,0,0,4,1,0,1
amazon,'It worked very well.',1,0,0,1,0,0,1
amazon,'The company shipped my product very promptly and it works well.',2,0,0,1,0,0,1
imdb,'The result is a powerhouse achievement, made more timely now perhaps because of our culture\"s disturbing fascination with celebrity, and it\"s distorted interpretations of fame.',2,2,0,3,0,0,1
imdb,'That was funny.',0,0,0,1,0,0,1
amazon,'Excellent product, I am very satisfied with the purchase.',2,0,0,2,0,0,1
imdb,'Don\"t be afraid of subtitles........ its worth a little aversion therapy 10/10',1,2,1,8,0,1,1
amazon,'Better than you\"d expect.',1,0,0,1,0,0,1
amazon,'Great product and price.',1,0,0,1,0,0,1
amazon,'Sounds good reasonably priced and effective, Its that simple !',2,0,0,2,1,0,1
amazon,'Very prompt service.',1,0,0,1,0,0,1
amazon,'Excellent product for the price.',1,0,0,1,0,0,1
amazon,'Very pleased with this headset.',1,0,0,1,0,0,1
amazon,'I especially love the long battery life.',1,0,0,1,0,0,1
imdb,'When Achille and Philippa beautifully sing a duet from \"Don Giovanni\" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.',4,0,0,2,0,0,1
amazon,'Plantronics Bluetooth Excelent Buy.',1,0,0,1,0,0,1
imdb,'GO AND SEE IT!',0,0,0,1,1,0,1
amazon,'Jawbone Era is awesome too!',1,0,0,1,1,0,1
amazon,'I have used several phone in two years, but this one is the best.',0,0,0,2,0,0,1
amazon,'An Awesome New Look For Fall 2000!.',1,1,0,2,1,0,1
imdb,'A world better than 95\% of the garbage in the theatres today.',1,1,0,1,0,0,1
imdb,'Being a 90\"s child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.',2,0,0,2,0,0,1
amazon,'Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.',1,0,0,2,0,0,1
amazon,'every thing on phone work perfectly, she like it.',2,0,0,2,0,0,1
amazon,'IT\"S REALLY EASY.',0,0,0,1,0,0,1
amazon,'My Sanyo has survived dozens of drops on blacktop without ill effect.',0,0,0,1,0,0,1
amazon,'Fantastic earphones.',0,0,0,1,0,0,1
amazon,'It finds my cell phone right away when I enter the car.',1,0,0,1,0,0,1
amazon,'I highly recommend this modest priced cellular phone.',2,0,0,1,0,0,1
imdb,'But it picked up speed and got right to the point.',1,0,0,1,0,0,1
imdb,'It has northern humour and positive about the community it represents.',2,0,0,1,0,0,1
amazon,'Restored my phone to like new performance.',2,0,0,1,0,0,1
amazon,'I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.',3,0,0,2,0,0,1
imdb,'This is one of the best Italian thrillers of the early 70\"s.',1,0,0,1,0,0,1
imdb,'This is such a fun and funny movie.',1,1,0,1,0,0,1
imdb,'Still, I do like this movie for it\"s empowerment of women; there\"s not enough movies out there like this one.',4,0,0,2,0,1,1
amazon,'i\"m glad i found this product on amazon it is hard to find, it wasn\"t high priced.',1,1,0,2,0,1,1
amazon,'Portable and it works.',1,0,0,1,0,0,1
imdb,'I struggle to find anything bad to say about it.',0,2,0,1,0,0,1
amazon,'Timely shipment and quality product.',1,0,0,1,0,0,1
amazon,'Nice solid keyboard.',2,0,0,1,0,0,1
amazon,'Very well made and fits my Surefire GX2 perfectly.',1,0,0,1,0,0,1
amazon,'We would recommend these to others.',1,0,0,1,0,0,1
amazon,'The battery works great!',1,0,0,1,1,0,1
amazon,'Looks great and is strong.\"',1,0,0,1,0,0,1
amazon,'I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.',2,0,0,2,0,0,1
amazon,'Great software for Motorolas.',1,0,0,1,0,0,1
imdb,'The film gives meaning to the phrase, \"Never in the history of human conflict has so much been owed by so many to so few.',0,1,0,2,0,0,1
amazon,'Very easy to use.',1,0,0,1,0,0,1
amazon,'It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.',2,0,0,2,0,0,1
amazon,'The keyboard is really worthwhile in usefulness and is sturdy enough I don\"t expect any problems.',3,0,0,1,0,1,1
amazon,'After charging overnight, these batteries work great.',1,0,0,2,0,0,1
imdb,'Very true to Shakespear, and a \"must\" for all Shakespear fans.',0,0,0,2,0,0,1
imdb,'I was deeply impressed with the character he played.',1,0,0,1,0,0,1
amazon,'This PDA rocks.',0,0,0,1,0,0,1
imdb,'I just cant explain this movie more than romantic,charming,hilarious,and adorable.The junkyard scenes are funny,all the junkyard dogs have something special.Too funny i laughed,kids will LOVE it.Buy it when it comes out,it has new features!',1,3,0,10,1,0,1
amazon,'I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!',3,0,0,2,1,0,1
amazon,'I had Verizon 2 years ago and really liked their service.',1,0,0,1,0,0,1
imdb,'I didn\"t realize how wonderful the short really is until the last two scenes.',1,0,0,1,0,1,1
amazon,'WELL IM SATISFIED.',1,0,0,1,0,0,1
amazon,'The bose noise cancelling is amazing, which is very important for a NYC commuter.',1,1,0,2,0,0,1
imdb,'Here, in The Wind and the Lion, we see a wonderful rendering of America\"s own Imperial age.',1,0,0,3,0,0,1
amazon,'I wear glasses and it fits fine with them.',1,0,0,1,0,0,1
amazon,'great...no problems at all!.',0,1,0,5,1,0,1
amazon,'This frog phone charm is adorable and very eye catching.',2,0,0,1,0,0,1
amazon,'The sound is clear and the people I talk to on it are amazed at the quality too.',2,0,0,1,0,0,1
amazon,'I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.',2,0,0,1,0,0,1
amazon,'very good product, well made.',2,0,0,2,0,0,1
amazon,'Mobile Phone Tools are a must have.',0,0,0,1,0,0,1
amazon,'I am very impressed with the job that Motorola did on the sturdiness of this phone.',1,0,0,1,0,0,1
amazon,'I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.',3,0,0,3,0,0,1
amazon,'The phone is sturdy and waterproof.',1,0,0,1,0,0,1
imdb,') a happy, wonderful, feel good ending!',1,0,0,3,1,0,1
amazon,'I ended up sliding it on the edge of my pants or back pockets instead.',0,0,0,1,0,0,1
amazon,'I had to go to a store and bought a new NOKIA phone which is working great.',0,0,0,1,0,0,1
imdb,'The aerial scenes were well-done.',0,0,0,1,0,0,1
amazon,'The noise shield is incrediable.',0,1,0,1,0,0,1
amazon,'Razr Battery - Good buy.',1,0,0,1,0,0,1
amazon,'Keep up the good work Amazon!!',2,0,0,2,2,0,1
amazon,'Great case and price!',1,0,0,1,1,0,1
amazon,'Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation without a hitch.',1,0,0,3,0,0,1
imdb,'This is actually a very smart movie.',1,0,0,1,0,0,1
amazon,'The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.',0,0,0,1,0,0,1
amazon,'I am glad I purchased it.',1,0,0,1,0,0,1
amazon,'No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn\"t be more happier with my new one for the Droid.',1,0,0,6,1,4,1
amazon,'I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.',1,0,0,4,0,0,1
amazon,'I love the camera, it\"s really pretty good quality.',3,0,0,2,0,0,1
amazon,'Thank you for such great service.',2,0,0,1,0,0,1
imdb,'All in all a beautiful directed film from Nicola\"s roeg wih a sublime cast.',2,0,0,1,0,0,1
imdb,'As a courtroom drama, it\"s compelling, as an indictment on the American justice system, it\"s frightening.',0,0,0,4,0,0,1
imdb,'It is a very well acted and done TV Movie.',1,0,0,1,0,0,1
imdb,'Non-linear narration thus many flashbacks and every part are articulated quite well.',0,0,0,1,0,0,1
amazon,'Virgin Wireless rocks and so does this cheap little phone!',0,1,1,1,1,0,1
imdb,'Great character actors Telly Savalas and Peter Boyle.',1,0,0,1,0,0,1
amazon,'Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!',3,1,0,5,4,1,1
amazon,'Great Product.',1,0,0,1,0,0,1
amazon,'This fixes all the problems.',0,0,0,1,0,0,1
amazon,'I am very happy',1,0,0,0,0,0,1
amazon,'I\"ve had no trouble accessing the Internet, downloading ringtones or performing any of the functions.',0,1,0,2,0,1,1
amazon,'It does everything the description said it would.',0,0,0,1,0,0,1
imdb,'It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.',1,0,0,4,0,0,1
amazon,'It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it\"s not.',0,1,0,3,0,0,1
amazon,'Better than expected.',1,0,0,1,0,0,1
amazon,'Battery is holding up well.',0,0,0,1,0,0,1
imdb,'Some applause should be given to the \"prelude\" however.',0,0,0,1,0,0,1
imdb,'Clever and a real crowd-pleaser--this film still ranks among Mickey\"s best films even after 80 wonderful years.',3,0,0,1,0,0,1
amazon,'Easy to use.',1,0,0,1,0,0,1
imdb,'This film highlights the fundamental flaws of the legal process, that it\"s not about discovering guilt or innocence, but rather, is about who presents better in court.',1,2,0,4,0,1,1
amazon,'A pretty good product.',2,0,0,1,0,0,1
amazon,'This is a great phone!.',1,0,0,2,1,0,1
imdb,'This movie is excellent!Angel is beautiful and Scamp is adorable!His little yelps when hes scared,and the funniest parts are when:Scamp is caught under the curtain and when Angel and Scamp are singing \"Ive Never Had This Feeling Before\".I totally recommend this movie,its coming out on special edition on June 20.The cover has scamp on a garbage can and Angel underneath the lid.',4,1,1,7,2,1,1
imdb,'An AMAZING finale to possibly the BEST trilogy of all time!',2,0,0,1,1,0,1
amazon,'Those phones are working just fine now.',1,0,0,1,0,0,1
imdb,'And his subtle connections between the three films are awesome.',0,0,0,1,0,0,1
imdb,'His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!',1,0,0,1,1,0,1
imdb,'Elias Koteas,Jack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.',6,0,0,3,0,0,1
amazon,'clipping this to your belt will deffinitely make you feel like 50 cent\"s up-and-coming.',1,0,0,1,0,0,1
amazon,'I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.',2,1,0,1,0,0,1
amazon,'I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.',1,0,0,1,0,0,1
amazon,'Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).',2,0,0,1,0,0,1
amazon,'This is a great product..... sure beats using your fingers!.',1,0,0,7,1,0,1
amazon,'All the other cases I\"ve tried normally fall apart after a few months but this one seems to be in for the long haul.',0,1,0,1,0,0,1
imdb,'Up there with the best of Melville.',1,0,0,1,0,0,1
amazon,'I posted more detailed comments under the grey or black phone, but i have the Fire Red and it\"s a great color!',1,0,0,2,1,0,1
imdb,'This movie does an excellent job of revealing the complexity of the task and the incredible challenges facing South Africa.',2,0,0,1,0,0,1
imdb,'Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.',3,0,0,2,0,0,1
imdb,'I must say I have taped most of the episodes and i find myself watching them over and over again.',0,0,0,1,0,0,1
amazon,'These are fabulous!',0,0,0,1,1,0,1
imdb,'At a time when it seems that film animation has been dominated by Disney/Pixar\"s CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.',5,0,0,2,0,0,1
amazon,'Very wind-resistant.',0,0,0,1,0,0,1
amazon,'They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.',1,1,0,3,0,2,1
amazon,'Phone is sturdy as all nokia bar phones are.',1,0,0,1,0,0,1
amazon,'Great phone.',1,0,0,1,0,0,1
amazon,'I\"m pleased.',0,0,0,1,0,0,1
amazon,'I found the product to be easy to set up and use.',1,0,0,1,0,0,1
amazon,'No ear loop needed, it\"s tiny and the sound is great.',0,0,0,2,0,1,1
imdb,'The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.',0,1,0,1,0,0,1
amazon,'I\"m happy about this purchase- good quality and low price.',2,0,0,1,0,0,1
imdb,'The scenery that the two daughters paint and photograph are beautiful.',0,0,0,1,0,0,1
amazon,'Its well-designed and very sharp -- the blue is a very nice color.',2,0,0,1,0,0,1
imdb,'Brilliance indeed.',1,0,0,1,0,0,1
amazon,'Nice Sound.',1,0,0,1,0,0,1
amazon,'Much less than the jawbone I was going to replace it with.',0,0,0,1,0,0,1
imdb,'Feelings, thoughts...Gabriel\"s discomfort during the dance...all these intangibles leap to life and come within the viewer\"s grasp in Huston\"s portrayal.',0,1,0,8,0,0,1
amazon,'It is well made, easy to access the phone and has a handy, detachable belt clip.',3,0,0,3,0,0,1
amazon,'It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.',3,0,0,2,0,0,1
amazon,'The volume for the ringer is REAL good (you have choices how loud).',1,0,0,1,0,0,1
imdb,'Tom Wilkinson broke my heart at the end... and everyone else\"s judging by the amount of fumbling for hankies and hands going up to faces among males and females alike.',0,1,0,4,0,0,1
imdb,') What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.',4,1,0,2,0,0,1
amazon,'Works well.',1,0,0,1,0,0,1
amazon,'Clear crisp sound.',2,0,0,1,0,0,1
imdb,'It is a really good show to watch.',1,0,0,1,0,0,1
imdb,'It looked like a wonderful story.',2,0,0,1,0,0,1
amazon,'Because both ears are occupied, background is not distracting at all.',0,1,0,2,0,1,1
imdb,'Everything from acting to cinematography was solid.',0,0,0,1,0,0,1
amazon,'You can\"t beat the price on these.',0,0,0,1,0,1,1
imdb,'MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.',2,1,0,1,0,0,1
amazon,'lightweight and works well.',1,0,0,1,0,0,1
amazon,'I love this cable - it allows me to connect any mini-USB device to my PC.',1,0,0,1,0,0,1
amazon,'This is cool because most cases are just open there allowing the screen to get all scratched up.',1,1,0,1,0,0,1
amazon,'Appears to actually outperform the original battery from China that came with my V325i.',1,0,0,1,0,0,1
imdb,'And I really did find them funny.',0,0,0,1,0,0,1
amazon,'It quit working after I\"d used it for about 18 months, so I just purchased another one because this is the best headset I\"ve ever owned.',1,0,0,2,0,0,1
amazon,'It was a great phone.',1,0,0,1,0,0,1
imdb,'PS the only scene in the movie that was cool is when the central character finds her room blown up.',1,0,0,1,0,0,1
amazon,'My phone doesn\"t slide around my car now and the grip prevents my phone from slipping out of my hand.',0,0,0,1,0,1,1
amazon,'This is simply the BEST bluetooth headset for sound quality!',1,0,0,1,1,0,1
amazon,'In the span of an hour, I had two people exclaim \"Whoa - is that the new phone on TV?!?',0,0,0,4,1,0,1
amazon,'I have always used corded headsets and the freedom from the wireless is very helpful.',1,0,0,1,0,0,1
amazon,'This case has passed the one year mark and while it shows signs of wear, it is 100\% functional.',0,0,0,2,0,0,1
amazon,'Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.',2,0,0,2,0,0,1
